lat,lon,univ_research_count_5000m
46.0682032,11.1498678,13
46.0691163,23.5723149,2
46.0744053,14.5141463,49
46.0763887,18.2080009,20
46.1753793,21.3196342,7
46.192907,11.133577,0
46.200007,21.287274,7
46.2274496,7.3641918,2
46.2329706,6.0555313,2
46.2334452,6.0555477,2
46.2623653,20.1331437,26
46.3240228,124.5598093,0
46.3432325,-72.5428485,2
46.3542985,-119.2782835,14
46.4828923,30.7240455,62
46.498298,11.3501018,5
46.5218269,6.6327025,13
46.5434914,-87.396433,0
46.5592325,15.6432937,16
46.5684757,0.3838585,17
46.568541,0.3793599,17
46.5953088,13.8562388,5
46.5957187,13.8579336,5
46.5969028,125.1014811,3
46.603354,1.8883335,0
46.6103983,13.8843325,5
46.6165487,13.8137031,0
46.6167284,13.8500268,5
46.6204609,13.9098958,5
46.623943,14.3075976,6
46.6566493,0.3632258,1
46.7237978,-117.0206648,2
46.7337716,-117.1498035,2
46.7539996,36.7837306,2
46.755678,36.7887623,2
46.7647683,23.5850573,60
46.7673336,23.5883951,60
46.7677836,23.5919766,60
46.7738992,-80.8136835,0
46.7790534,6.6600063,1
46.7801721,-2.0417755,0
46.7811622,-71.2768002,2
46.7838287,-92.1052679,3
46.7929922,7.1605275,14
46.8137431,-71.2084061,8
46.8894589,7.3110208,0
46.8907394,-96.8232656,4
46.897155,-96.8182654,4
46.9138872,-98.6970337,1
46.9433533,6.8254863,0
46.975377,15.3928739,0
46.9758615,31.9939666,14
46.9895828,6.9292641,7
46.9925304,6.9243415,7
47.0068896,28.8647126,39
47.0145605,-68.1431993,0
47.0245117,28.8322923,47
47.0549163,21.9285231,5
47.0579481,15.4628529,49
47.0639161,15.453249,49
47.0780506,15.4245722,45
47.0795199,15.4221906,45
47.0883929,17.9084885,2
47.0942317,37.5409854,27
47.0957648,37.5499621,29
47.118711,4.9691044,0
47.1377256,8.5816276,0
47.1538884,27.5959251,30
47.1615598,27.5837814,30
47.2104336,-1.5537888,14
47.2126274,9.5233202,1
47.2186371,-1.5541362,14
47.223301,-1.5532565,13
47.2266532,8.8164042,2
47.2308381,39.6587984,16
47.2367966,-1.5522151,13
47.2380222,6.0243622,9
47.238265,-1.5543711,18
47.2450762,-122.4397174,4
47.2509776,5.9943222,10
47.2632782,38.9198805,1
47.263287,11.3844497,28
47.2733517,-2.2138905,8
47.3091826,8.5447434,2
47.3133052,5.0688626,20
47.3215806,5.0414701,21
47.3334755,29.860993,0
47.3387479,0.7147046,6
47.3508981,6.3628604,0
47.3638141,0.6884049,23
47.3744489,8.5410422,24
47.3785015,8.5524577,24
47.3805128,15.0947756,14
47.3824073,15.0905261,14
47.3825805,15.0908758,14
47.3853829,15.0935383,14
47.3854902,8.5555835,24
47.3873136,8.1821873,0
47.3900474,0.6889268,27
47.3925999,8.4772033,3
47.3965412,8.6196294,0
47.3966765,8.5486347,23
47.41066,40.101986,0
47.412396,8.1948321,0
47.413218,8.5374914,21
47.4185923,11.8373454,0
47.4306872,9.3873288,5
47.4354822,8.2149186,0
47.4379889,8.2026368,0
47.4405481,15.2901669,2
47.448127,18.9774696,3
47.4656885,19.1540714,6
47.4701477,19.0616441,51
47.4739884,-0.5515588,9
47.4784386,19.0577145,51
47.4793472,8.2179918,2
47.4813896,19.1457723,12
47.4934799,19.0618993,54
47.4978789,19.0402383,53
47.5003138,8.7239736,4
47.5018791,18.9643642,4
47.5262684,8.2147282,5
47.5271842,19.0851644,44
47.5326535,25.8345939,0
47.5522097,7.6031255,18
47.5581077,7.5878261,18
47.567014,7.5756696,18
47.5824229,-122.1623534,2
47.5882192,6.8658612,0
47.5928508,8.6906092,0
47.5962259,9.8695015,0
47.6038321,-122.330062,5
47.6100431,-122.3292915,7
47.61689,-122.3340287,10
47.6246349,9.1944314,4
47.6264352,-122.3297585,13
47.6270594,19.0439399,0
47.6277525,-122.330673,13
47.6379599,6.8628942,10
47.6467182,6.8625675,10
47.6494115,-122.3076383,13
47.6519305,-122.305332,12
47.6554303,-122.3001692,12
47.6606992,-117.4061772,6
47.6693645,9.4971957,4
47.6694141,-122.1238767,1
47.6716244,9.1519064,6
47.6899569,9.1882624,6
47.6941936,17.6273964,3
47.7152527,10.3131333,0
47.7296693,7.3094101,7
47.7420037,-3.3844049,3
47.7716508,-3.4007749,3
47.7811014,9.612468,21
47.8339231,16.2493288,2
47.8368071,16.2551296,2
47.8452609,16.5332302,2
47.8507859,35.1182867,2
47.8557873,12.1272983,2
47.9027336,1.9086066,5
47.9102734,33.3917703,12
47.9156769,11.6824618,0
47.9258519,106.9215495,54
47.9960901,7.8494005,31
48.0000047,127.999992,0
48.0022957,7.8491401,31
48.0041897,7.828652,31
48.0070218,7.837321,31
48.0095697,7.8356152,31
48.019567,7.8115273,30
48.0405165,7.8283367,19
48.0415319,5.3538716,3
48.0434435,11.5077598,0
48.0457455,-1.7460712,1
48.0611318,8.5356337,1
48.0641001,8.4904513,1
48.0682064,16.3442585,0
48.0706687,-0.7734022,10
48.0766313,11.6359736,12
48.0777427,11.6176204,13
48.0792503,11.6176436,13
48.1102896,11.4337876,9
48.1107057,11.4693622,10
48.116592,-1.6409836,25
48.1207424,-1.6948572,27
48.1220353,-1.6355526,24
48.122267,-1.6384567,25
48.1300409,11.582909,64
48.1314018,11.6459553,16
48.1320644,11.5122018,41
48.1371079,11.5753822,64
48.1373576,11.3614338,1
48.1490716,11.5674463,64
48.1504758,11.5798356,64
48.1516988,17.1093063,42
48.151946,17.0691166,37
48.1521649,11.581535,63
48.1534392,17.1151016,41
48.1540527,11.582353,62
48.1543011,14.0363064,2
48.1608539,14.0262243,2
48.1629679,11.69724,1
48.1684774,14.5496245,0
48.1699512,17.0689236,32
48.1708194,17.0689352,31
48.1722473,17.066286,28
48.186797,16.3559403,90
48.189573,11.5745503,44
48.1927206,16.3940964,86
48.1942336,11.370911,1
48.1985397,16.3698617,92
48.2083537,16.3725042,94
48.2201526,16.355511,89
48.2242434,11.6715263,10
48.225478,8.3852168,0
48.2409985,14.2835754,0
48.2426599,-114.3147292,0
48.2513878,11.6509662,11
48.2566975,20.6369582,0
48.2596273,11.6713289,10
48.2631449,11.6720584,10
48.2654976,11.6692249,10
48.2682678,4.079772,6
48.2684918,16.4093838,8
48.269078,4.0664959,6
48.2732125,14.2678935,10
48.2844289,1.8737303,0
48.294623,14.2930189,14
48.2967914,25.9244764,21
48.2971626,4.0746257,6
48.3059078,14.286198,15
48.3554077,10.9043357,9
48.3633576,2.8135192,0
48.3690341,10.8979522,9
48.3905283,-4.4860088,4
48.396902,11.7732161,9
48.3984968,9.9912458,12
48.4098821,10.8724525,2
48.4194121,9.9448293,8
48.4203116,-89.2623395,3
48.4283182,-123.364953,0
48.4300413,13.4436374,0
48.4547525,12.3388626,0
48.4680221,35.0417711,26
48.4695984,7.9429235,1
48.4812568,135.0762968,11
48.4818765,9.186824,2
48.4908815,10.868913,0
48.4919508,9.2114144,2
48.4950467,9.1904344,2
48.5203263,9.053596,10
48.5300371,9.0380582,10
48.5420141,6.140137,0
48.5675404,-93.4039608,0
48.584614,7.7507127,87
48.6259115,2.5500023,1
48.6316608,2.5514783,1
48.6318013,2.4321278,6
48.6599676,6.1724618,52
48.6767637,10.152923,1
48.6829261,2.1833646,26
48.6879012,6.1736331,53
48.6937223,6.1834097,52
48.6937815,6.1648337,53
48.6981914,2.1715814,26
48.699184,2.187457,26
48.7018823,2.134529,21
48.7076047,2.1513786,25
48.7099065,2.1279467,19
48.7101496,2.1532099,26
48.7103442,2.1676474,26
48.7119805,2.2009355,26
48.7121501,2.1735087,27
48.7123119,2.1963845,26
48.7137323,2.2025369,26
48.7139028,2.2141075,27
48.7144587,2.2453842,11
48.7147932,2.228658,24
48.7151652,2.2027679,26
48.7160783,7.1884164,0
48.7214582,9.41643,0
48.7247444,9.1216891,7
48.7322183,-3.4587994,3
48.7331148,21.2439925,35
48.7342216,6.1651167,30
48.7380125,9.3114613,3
48.7404221,9.0938723,6
48.741892,2.0932773,1
48.7453665,9.0900376,6
48.7481718,24.5207477,0
48.7626408,2.0838314,9
48.7630165,11.4250395,3
48.7669069,11.4335125,3
48.7766852,12.8733655,1
48.7771486,2.4530731,8
48.7783451,9.1863189,16
48.7784485,9.1800132,16
48.7798536,2.0297584,12
48.7849652,2.0979613,15
48.784997,2.2210069,10
48.7862021,44.7519454,9
48.7869954,8.9176165,0
48.7921098,2.3633048,26
48.7945413,2.3340758,33
48.8035403,2.1266886,10
48.8080817,2.0510503,10
48.8141172,2.3953104,69
48.8167034,9.173725,14
48.8252863,2.1991005,13
48.8279362,2.1894241,13
48.8283881,2.3622654,111
48.829226,2.3265688,119
48.8297201,2.3398294,117
48.832674,2.3281213,120
48.8369881,2.3401891,121
48.8376924,10.0734932,3
48.8379885,2.3611216,112
48.8435834,2.4010241,94
48.8438173,2.3456726,119
48.8442387,2.5805594,6
48.8452974,2.3280403,125
48.846255,2.3547629,118
48.8472458,2.3490964,120
48.8475401,2.2640299,36
48.8479656,2.3552525,118
48.8487592,2.3453784,121
48.8534951,2.3483915,120
48.8588897,2.320041,124
48.8601762,2.315145,118
48.8616969,2.1130641,3
48.866783,2.3554167,120
48.8771631,2.3374612,109
48.8853831,2.5046616,4
48.8854042,2.1680367,5
48.8863328,11.1989396,3
48.8956767,2.2296581,10
48.8973053,17.99424,2
48.9026,2.30551,19
48.906387,2.4452231,4
48.906508,2.3568867,27
48.9203354,2.3225697,37
48.9254221,2.2940122,27
48.9362718,18.1378688,3
48.9468454,9.4303638,0
48.9907631,12.1023059,13
49.0030835,12.0962683,13
49.0068705,8.4034195,24
49.013535,12.055427,12
49.0164075,8.3908688,24
49.0195333,12.0974869,13
49.0302944,12.1310605,11
49.0324683,12.108525,12
49.0374725,2.0796907,9
49.0395063,2.0724911,9
49.0426515,2.0839126,9
49.0527528,2.0388736,9
49.0677708,0.3138532,0
49.069797,-0.18098,0
49.0905162,24.3489715,0
49.0908416,8.3859609,6
49.0928529,33.4308188,1
49.1021437,6.2151929,14
49.1088715,6.1660105,15
49.142291,9.218655,9
49.1492098,9.2106966,9
49.1607212,-122.8813064,3
49.1767322,74.1811272,0
49.1771671,16.5680174,18
49.1849719,-0.3699076,25
49.1875133,-122.8495069,2
49.1922443,16.6113382,23
49.1931312,16.630917,21
49.2042628,-0.363142,25
49.2052271,16.6021742,26
49.2058428,18.7553439,1
49.2148546,-0.3688462,25
49.2165488,29.0382663,0
49.221815,16.583567,25
49.2227442,-0.3710407,25
49.2333934,16.5747095,20
49.2341307,16.6226848,19
49.2401086,4.0658406,13
49.2433804,-122.972545,3
49.2472455,-123.2295664,16
49.2488191,7.0225572,11
49.2551191,-122.997493,2
49.2567515,7.0408567,10
49.2578915,-123.2429755,16
49.2579327,7.0457789,10
49.2608724,-123.113952,12
49.2834212,-123.1153108,12
49.2863021,8.2164153,0
49.3494748,1.1749715,0
49.3633635,9.1529052,1
49.3849168,1.0720751,2
49.4014677,2.7952289,5
49.404961,3.3201048,2
49.4052604,11.1471668,2
49.4093582,8.694724,14
49.4183229,2.0960831,1
49.4201502,8.6838559,15
49.4246142,7.7542142,5
49.439668,1.1069013,14
49.4404591,1.0939658,14
49.4432174,7.7689951,5
49.4462339,1.1027778,14
49.453872,11.077298,17
49.4543662,11.8474021,5
49.4566951,11.0423589,17
49.4624114,18.163384,0
49.4926628,10.941149,1
49.4958953,0.1276251,12
49.4986096,8.5066058,22
49.5065024,5.9437111,5
49.5316435,11.4916021,0
49.5353466,8.3541391,0
49.5709191,11.0300856,26
49.5712511,11.00418,26
49.5713351,11.0304663,26
49.5725659,11.0264441,26
49.5891571,10.9812072,25
49.6129584,6.121266,5
49.6243131,31.6666824,0
49.6751558,8.5905662,2
49.7244147,13.3522049,21
49.7830798,9.9619964,32
49.8079297,9.9569096,32
49.8325767,18.1698562,2
49.8326087,18.1697773,2
49.8573091,8.6568195,6
49.8611518,8.681944,7
49.8663492,8.7874164,0
49.872775,8.651177,7
49.8741517,8.6461188,7
49.8741955,2.268363,39
49.8941708,2.2956951,39
49.8955367,-97.1384584,6
49.8976617,8.6790011,8
49.9002481,2.2919683,39
49.9042395,-97.1617229,6
49.9168079,-119.4199186,3
49.9270796,11.5872266,9
49.9421753,-119.3990282,3
49.9623079,14.4544674,4
49.9706701,9.1384857,1
49.9885787,36.2613299,57
49.9916024,8.2319046,8
49.9923181,36.2310146,60
49.9948503,8.411719,1
49.9995205,8.2736253,8
50.0020902,36.2461455,57
50.0043326,36.2278056,60
50.0203492,19.9306784,59
50.0221983,19.9018837,59
50.0469432,19.9971534,50
50.0490768,21.9812403,14
50.0619474,19.9368564,113
50.0647414,19.9187454,103
50.0657583,19.9192221,101
50.0682273,9.007909,0
50.074642,14.4167017,63
50.0817616,20.093645,0
50.0820384,8.2416556,9
50.085868,9.0813749,0
50.0862472,14.2949765,4
50.0874654,14.4212535,71
50.1025363,14.3928267,75
50.104257,8.5754373,0
50.1110456,14.4469417,67
50.112772,8.6876681,22
50.1174667,8.6498444,19
50.1192648,19.8552859,6
50.1228098,14.4699659,20
50.1272726,8.9249727,0
50.1305335,8.6923331,21
50.1724761,14.3620149,7
50.2006557,30.3233889,0
50.2092113,15.8327512,9
50.2650615,10.9519648,4
50.2901018,18.6768134,6
50.3011315,18.6623472,6
50.3225117,3.5136289,7
50.3343586,10.2232004,0
50.3675677,3.0804641,0
50.3800355,23.997761,0
50.3811331,30.4961491,43
50.4067378,80.2502824,9
50.4116233,4.444528,15
50.438904,7.6703879,1
50.4447172,4.43508,10
50.4485578,30.5271623,60
50.4500336,30.5241361,63
50.4571176,30.5011198,78
50.4589026,30.4378863,55
50.462656,30.3622318,20
50.4693743,7.3499986,0
50.5432418,2.9830581,0
50.5463385,-3.4957798,0
50.5495685,2.6561794,0
50.5514658,9.6762161,1
50.5691595,8.6743143,38
50.5862066,8.6742306,36
50.6050431,3.1384297,20
50.6128455,26.25696,13
50.6129218,3.0364944,14
50.6139103,2.4653174,0
50.6193174,3.1314002,24
50.6285707,3.125956,26
50.6338324,3.0458973,15
50.6365654,3.0635282,16
50.6450944,5.5736112,9
50.6464248,3.062278,16
50.6566336,3.0119659,7
50.6573944,4.62376,6
50.6654216,4.5674107,5
50.6668184,17.9236408,12
50.669841,4.601382,6
50.6824953,10.936496,3
50.7179472,-1.981521,0
50.7229785,7.0897524,40
50.7338124,7.1022465,38
50.7374315,-3.5334899,6
50.7590393,6.0832079,9
50.7752776,7.1895507,7
50.776351,6.083862,9
50.7791732,6.0689207,9
50.782331,6.0487932,9
50.8098224,8.8107867,59
50.8134719,4.3812357,19
50.8142025,12.9293622,7
50.8152784,5.1858896,0
50.8158146,12.9244166,7
50.8168041,12.9258487,7
50.8228524,19.1158073,5
50.822955,4.3925183,21
50.8292192,6.0819244,3
50.8323531,12.918914,7
50.8343512,-0.27315,0
50.8433705,3.6041443,0
50.845068,4.7364589,207
50.8452048,0.4346774,0
50.8460984,4.3833966,20
50.8467372,4.352493,17
50.8472117,5.6859518,15
50.8513294,4.7303332,218
50.8551025,4.3510915,15
50.8608666,4.3551763,11
50.8612551,4.6812152,226
50.8653863,4.6795576,227
50.8655606,4.6707683,227
50.8655629,4.6705561,227
50.869439,-0.0888082,16
50.8758182,8.0221398,23
50.8765528,12.0832674,2
50.879074,20.6411218,33
50.879202,4.7011675,228
50.8977565,11.8496478,0
50.9020462,8.0303483,23
50.9028883,6.3883818,4
50.9030588,13.3574643,7
50.9183206,11.5687484,14
50.919483,11.5715251,14
50.9220931,6.3611015,4
50.9280445,6.9281305,19
50.9281717,11.5879359,14
50.93232,6.9181725,20
50.9341805,-1.3974844,6
50.938361,6.959974,20
50.9617903,5.4067526,7
50.967153,5.4948504,0
50.9908394,-3.4865109,0
50.9947093,5.5394798,0
51.0040748,3.7093758,15
51.0078485,3.7108831,20
51.0261207,13.7167828,22
51.0266858,13.7006047,19
51.0281381,4.4803453,3
51.029867,13.7303171,33
51.034897,3.7201465,25
51.0421767,13.9076819,6
51.0456064,-114.057541,2
51.0492292,13.7894275,30
51.0493286,13.7381437,35
51.0537072,4.4532657,3
51.0538286,3.7250121,23
51.065993,13.8966565,3
51.0714524,-113.9576451,0
51.075054,-114.138805,3
51.0918894,71.3975803,6
51.102628,1.0395843,0
51.1077384,17.0625425,174
51.1163558,17.0279985,172
51.125797,13.717192,3
51.1278362,71.4413281,11
51.1423588,6.2776865,0
51.1634712,4.8856399,0
51.1638175,10.4478313,0
51.1840421,5.1155267,2
51.1959679,6.7898208,3
51.2139999,4.4230093,29
51.2141598,4.4225738,29
51.2181945,22.5546776,27
51.2211097,4.3997081,29
51.2391721,7.1615737,6
51.2430782,-0.5900545,4
51.2491732,6.7695522,7
51.264018,7.1780374,6
51.2641433,6.5446958,0
51.2675862,5.0843883,0
51.272593,31.7417235,0
51.2758755,1.0922292,11
51.2921216,9.4769173,13
51.3135229,9.4247968,9
51.3153354,9.5390976,11
51.3157833,9.4978479,12
51.3269462,12.3917247,65
51.3290691,14.7571799,0
51.3331205,6.5623343,2
51.3406321,12.3747329,65
51.3435444,-0.1906959,1
51.3529939,5.3859816,0
51.3574426,-0.1736053,1
51.3609812,6.4336606,0
51.3623782,4.2771851,0
51.36354,1.42946,0
51.3766938,-2.3234206,3
51.3772497,7.4950882,3
51.3881132,-2.8221572,0
51.3955102,21.1534061,40
51.4024738,-0.342668,4
51.4236802,-0.3444383,4
51.4276779,6.7843162,8
51.4348831,6.9902203,7
51.4392648,5.478633,7
51.4430162,-2.581661,19
51.4441576,7.2610046,22
51.4475741,7.2677644,22
51.4485569,5.4501225,7
51.4487162,5.4947604,7
51.4582235,7.0158171,14
51.4692935,5.4209577,4
51.4714488,11.9812422,71
51.4824354,11.9712985,71
51.4825423,-0.0066531,8
51.4837886,-0.6040419,0
51.4905582,-2.6304825,15
51.4914844,7.4122739,14
51.4944513,11.9394032,72
51.4946636,31.2950458,9
51.49583,-3.21211,2
51.4989595,-0.1756407,83
51.5000799,5.4593143,0
51.5007679,-2.5503106,3
51.5030855,-0.0900021,101
51.5032099,-0.0867273,100
51.5060901,7.4569543,15
51.5067253,-3.1894874,2
51.5069061,-3.1894606,2
51.5074456,-0.1277653,114
51.5082375,11.9058031,44
51.5085908,-3.1905039,2
51.5136482,-2.5728144,3
51.5146063,-0.1164509,109
51.5173823,-0.0883496,105
51.5231435,-3.098377,0
51.5240344,-0.1112372,108
51.524203,-0.1330007,114
51.5253981,-0.1322408,112
51.530018,46.034683,12
51.5326092,-0.4740499,12
51.5328328,9.9351811,26
51.5441111,0.0042002,10
51.5567163,30.6121981,0
51.5592251,9.9524442,26
51.5656361,8.0859668,1
51.5672596,-0.0726357,16
51.5702375,0.4583573,0
51.5709268,-2.9714605,0
51.5718862,-2.9752462,0
51.5723682,-1.3114537,2
51.5740002,7.0259104,5
51.5771558,-1.3088028,2
51.5912466,-2.7517629,0
51.5952912,-2.1051101,0
51.5999743,-1.2909164,2
51.6063587,-1.245999,0
51.6189634,-3.8841088,0
51.6605982,39.2005858,34
51.6736614,8.3644841,1
51.6747074,8.347194,1
51.6774432,39.2546701,26
51.6800081,39.183725,27
51.707521,8.7724141,8
51.7253685,8.7200041,8
51.7257696,5.8700069,0
51.7470126,19.45101,59
51.7488355,-1.1280591,1
51.7507856,-1.2152174,66
51.7517443,-0.2390498,1
51.7526067,19.4520857,63
51.7687323,19.4569911,63
51.7704679,0.4646698,3
51.8161412,-0.8130383,1
51.8256464,-0.6317343,0
51.8259513,10.7614382,0
51.833333,-1.25,0
51.8474946,5.8637771,8
51.8919661,12.5950495,0
51.8979652,-8.4837071,13
51.8985136,-8.4726423,13
51.9399692,15.525923,8
51.9434473,9.0967908,0
51.9625101,7.6251879,37
51.9751584,5.6514869,2
51.9988072,4.3727449,17
51.9988274,4.3739604,17
52.0016196,4.3680178,17
52.0056642,5.8762345,1
52.0114017,4.35839,17
52.017417,8.904336,2
52.0406502,-0.7594092,3
52.045841,9.3758804,0
52.066549,9.1010206,0
52.0670061,4.3479646,14
52.0747377,21.0270885,0
52.0748729,-0.6288503,1
52.0799838,4.3113461,15
52.0907006,5.1215634,34
52.1256546,21.3389094,1
52.1344194,-106.6277843,20
52.1405894,11.6455823,6
52.1536132,21.0082273,14
52.1594747,4.4908843,13
52.1610478,21.0445347,16
52.1625283,10.5348215,2
52.1736913,0.1379141,88
52.1746979,0.1399631,88
52.1751958,21.0123746,50
52.1769889,21.0094786,52
52.1833669,4.4721294,14
52.1890916,0.1212977,94
52.1947964,-1.5911203,1
52.1975846,0.1391537,94
52.2033882,0.1350226,94
52.2055314,0.1186637,94
52.2059934,20.9771691,97
52.2071278,20.8710793,2
52.2093282,0.0848546,94
52.2105761,-1.6030306,1
52.2137091,0.0999918,94
52.2138636,21.0037346,109
52.2141538,0.094348,94
52.2209855,6.8940537,4
52.2221194,21.0086685,111
52.2242763,21.022653,111
52.2319581,21.0067249,116
52.2333742,21.0711489,62
52.2388041,20.9588813,101
52.2410856,4.4461969,1
52.2527147,20.9036323,18
52.2622566,10.5171168,11
52.2658726,6.7924049,1
52.2717429,8.0441952,12
52.2731451,10.5288094,25
52.2740711,-1.5674634,0
52.2891225,104.279829,19
52.2913319,21.2605662,1
52.2942937,20.8932986,15
52.2951052,20.9611243,21
52.3178385,14.4933941,0
52.3178637,14.4924834,0
52.3360824,-0.0628733,0
52.3367355,4.8591489,21
52.3501135,4.8257529,10
52.3544941,4.9557553,22
52.3564959,4.9521303,23
52.3730796,4.8924534,26
52.3744779,9.7385532,38
52.3765329,9.721218,29
52.3765974,9.8013658,15
52.3813073,-1.5639569,2
52.3828027,-1.4901157,5
52.3942703,16.9181304,70
52.4130189,-1.7768935,0
52.4205588,10.7861682,3
52.4276606,9.6005102,2
52.4286235,13.5338604,13
52.4318326,13.5270554,13
52.449101,13.3002276,69
52.4504333,-1.9320033,27
52.4517147,-1.9423655,27
52.4547063,13.5263146,15
52.4561716,-1.9376174,29
52.4576305,13.5252912,15
52.4760892,-71.8258668,0
52.4948994,-1.8518439,17
52.502666,-3.328128,0
52.5110159,13.3269541,53
52.5133881,13.2678032,18
52.5169123,13.3873555,61
52.5173885,13.3951309,61
52.5183402,13.3929202,61
52.5290396,-2.0693747,4
52.5299885,13.3486639,62
52.5310214,-1.2649062,0
52.5311921,13.38252,61
52.5394905,85.2148673,2
52.5415792,13.3495465,60
52.5419669,13.3834015,57
52.5559809,13.5349268,1
52.6205879,-1.109923,10
52.6297131,-1.139284,10
52.63108,13.5077151,3
52.6334423,13.4812367,3
52.661252,-8.6301239,8
52.6732581,-8.5698097,5
52.6759917,-0.7362735,0
52.6843696,-1.8275286,0
52.763845,-1.2372582,3
52.78879,-1.11481,0
52.8063157,-2.1163818,1
52.8369636,-2.1444135,0
52.8408344,-6.9261131,3
52.903155,-1.1904638,4
52.9142235,-1.4719885,11
52.9355288,-1.1823354,7
52.9379547,-1.4979991,11
52.9385099,-1.1715394,7
52.9387428,-1.2002957,7
52.9400423,-1.1962253,7
52.9432074,8.76222,0
52.952309,36.0696356,15
52.9534193,-1.1496461,8
53.0094747,-2.1742692,2
53.0169744,18.602725,94
53.0465084,-2.9937869,0
53.0534759,-3.0047901,0
53.1079646,8.8556646,4
53.1175618,23.1493258,25
53.117572,23.1496936,25
53.1352429,17.9917949,37
53.1389753,8.2146017,22
53.1467266,8.1816426,22
53.1496769,18.1135686,5
53.1524015,48.4663073,4
53.1635322,-2.2108035,0
53.1819165,45.0024519,8
53.2164973,50.1689217,37
53.2194416,6.5629863,23
53.2250035,-4.1327572,0
53.2386942,10.3884323,0
53.2412163,10.4197164,0
53.254644,-2.9500932,0
53.2596117,-2.9492609,0
53.2606635,-2.1255158,0
53.2744122,-9.0490601,7
53.2788979,34.3659113,15
53.2843873,-9.0649308,7
53.2856865,-9.0272701,7
53.290273,-6.4301033,1
53.2909893,-6.3630565,1
53.2923716,-9.0072503,7
53.2936337,-9.0750599,7
53.3203281,-6.222264,25
53.3401912,-2.6329929,2
53.3423267,-6.249694,31
53.3437061,-6.2544278,31
53.3493795,-6.2605593,30
53.3774667,-2.1221506,0
53.3806626,-1.4702278,6
53.3817264,-1.4627951,6
53.3821766,-6.5987338,3
53.3865964,-6.2589686,20
53.4072429,-2.9658337,8
53.4245871,14.5355231,46
53.4289809,58.9736456,4
53.4296418,-2.2302095,8
53.4301818,14.5509623,46
53.4625739,9.9688891,4
53.4629229,-2.2261028,16
53.4660226,-2.2330858,16
53.4717868,-2.860807,0
53.4718563,-2.2399882,15
53.5098845,49.4189187,3
53.52682,-113.5244937,6
53.5278793,8.106301,3
53.5501721,10.0013165,32
53.6429919,-1.7780783,1
53.6782255,-1.529702,0
53.700882,-1.7733009,1
53.7664218,87.1325791,7
53.7732507,-0.3670415,1
53.7916522,-1.7661184,2
53.806046,-1.4515163,0
53.8065718,-1.5557853,16
53.8072157,-1.5216509,14
53.8217327,-61.2295532,0
53.8261442,-1.5933537,17
53.8380675,27.4761517,9
53.8414717,8.7540822,0
53.8441223,11.3659488,0
53.8979931,27.557377,101
53.9024716,27.5618225,102
53.9154649,27.5508093,94
53.9175688,27.5945315,104
53.919448,9.5172441,0
53.9245227,9.5282721,0
53.9453912,-1.0314589,25
54.0098429,-2.7875768,3
54.0733207,13.4262041,6
54.0886707,12.1400211,34
54.095791,13.3815238,6
54.1718573,12.0784417,9
54.184244,45.1883954,6
54.2045912,16.1971111,3
54.3150278,48.403373,11
54.3227085,10.135555,7
54.3275125,48.3941789,10
54.3336785,10.192147,6
54.3458218,10.113073,7
54.3461084,48.3625872,8
54.3482907,18.6540233,11
54.3718684,18.6166793,16
54.4854137,9.0537941,0
54.5260785,18.5123904,3
54.5313716,9.5851694,0
54.5695266,-1.2355444,1
54.5842117,-5.9364324,10
54.596391,-5.9301829,10
54.6082918,-1.17901,0
54.6828203,25.2878334,21
54.6870458,25.2829111,25
54.6870731,-5.8832177,1
54.7201092,55.9327472,19
54.7261409,55.947499,19
54.7580767,9.4101588,4
54.7672268,-1.5721956,21
54.7789701,32.0471812,16
54.8405595,83.102637,3
54.8461252,83.0942166,3
54.8469519,83.1134427,3
54.8511882,83.0917849,3
54.8634791,83.1129075,3
54.8982139,23.9044817,38
54.8988053,23.9126526,36
54.9127313,9.7798696,0
54.9140178,9.5866302,0
54.9678145,82.9515989,7
54.9738474,-1.6131572,6
54.9801751,-1.6146802,6
54.991375,73.371529,24
55.001251,-125.002441,0
55.001251,-97.001038,0
55.002468,-1.5937829,6
55.0257294,73.291211,7
55.0288307,82.9226887,38
55.0900411,83.0032059,1
55.1033769,-1.6130207,0
55.1269929,61.3871994,24
55.1832364,-1.57027,0
55.18691,-1.58378,0
55.3678533,10.4280534,4
55.513917,9.505573,4
55.565268,9.7562169,0
55.625578,37.6063916,15
55.6433478,12.0819247,6
55.6522136,12.292049,0
55.660564,12.509949,20
55.6748255,37.5677133,88
55.6792839,37.5773654,90
55.6801502,12.572327,30
55.6867243,12.5700724,30
55.6960562,37.5729403,103
55.696762,37.5554522,98
55.7022972,37.5317977,84
55.7029296,13.1929449,18
55.7062994,12.539518,25
55.7108089,37.5789699,115
55.7144292,37.5878957,127
55.7171687,13.3474337,0
55.7267437,13.2352365,18
55.7505412,37.6174782,144
55.7516631,37.6095344,139
55.7538691,48.7421677,4
55.7564044,37.6143219,145
55.761653,37.6347599,141
55.7701158,37.6237283,132
55.7832055,12.5162065,9
55.7851993,37.7435741,63
55.7854145,12.5202151,9
55.785746,37.7442018,63
55.7903716,49.1207062,61
55.7932031,49.1129981,61
55.7946485,49.1115022,60
55.7953491,49.1339944,65
55.7986534,37.4660229,25
55.8024004,12.5246532,8
55.8095963,37.5053885,44
55.8374992,37.5330411,31
55.842107,37.5076046,20
